user_id,signup_date,first_asset_class,acquisition_channel
12678230,2025-01-19 00:00:00,,Paid Ads
13368276,2025-09-06 00:00:00,crypto,Organic
13343926,2025-08-23 00:00:00,,Paid Ads
13525435,2025-10-30 00:00:00,,Referral
13059773,2025-05-17 00:00:00,,Paid Ads
13248825,2025-07-15 00:00:00,,Paid Ads
12963031,2025-04-23 00:00:00,gss,Paid Ads
12721869,2025-02-05 00:00:00,,Paid Ads
13188131,2025-06-23 00:00:00,,Paid Ads
13042403,2025-05-13 00:00:00,,Organic
13498520,2025-10-22 00:00:00,,Organic
12821000,2025-03-16 00:00:00,,Paid Ads
13086563,2025-05-25 00:00:00,,Referral
12856673,2025-03-31 00:00:00,,Organic
13629756,2025-12-13 00:00:00,,Organic
12769129,2025-02-22 00:00:00,,Paid Ads
13576507,2025-11-18 00:00:00,,Organic
13068803,2025-05-20 00:00:00,,Paid Ads
12826389,2025-03-18 00:00:00,,Paid Ads
13524755,2025-10-30 00:00:00,,Referral
12833815,2025-03-21 00:00:00,,Referral
12950616,2025-04-21 00:00:00,,Organic
13002552,2025-05-03 00:00:00,crypto,Organic
13240106,2025-07-13 00:00:00,,Organic
12659724,2025-01-10 00:00:00,,Organic
12670155,2025-01-15 00:00:00,crypto,Paid Ads
12705098,2025-02-01 00:00:00,,Organic
12752459,2025-02-17 00:00:00,,Organic
12891451,2025-04-08 00:00:00,,Paid Ads
13305358,2025-08-02 00:00:00,,Organic
13363968,2025-09-03 00:00:00,,Paid Ads
12716266,2025-02-03 00:00:00,crypto,Organic
13421839,2025-10-02 00:00:00,gss,Referral
12869106,2025-04-03 00:00:00,,Paid Ads
13483724,2025-10-18 00:00:00,gold,Organic
12830501,2025-03-20 00:00:00,,Paid Ads
13151798,2025-06-11 00:00:00,,Organic
13426056,2025-10-03 00:00:00,,Organic
13025523,2025-05-09 00:00:00,crypto,Paid Ads
12689424,2025-01-24 00:00:00,gold,Social Media
13108384,2025-05-30 00:00:00,,Organic
12843707,2025-03-26 00:00:00,,Paid Ads
12896514,2025-04-09 00:00:00,crypto,Paid Ads
13371514,2025-09-09 00:00:00,,Organic
13480337,2025-10-17 00:00:00,,Organic
12679842,2025-01-20 00:00:00,,Organic
13065539,2025-05-19 00:00:00,,Organic
13275710,2025-07-23 00:00:00,,Paid Ads
13131320,2025-06-06 00:00:00,,Organic
13373849,2025-09-10 00:00:00,,Organic
13029804,2025-05-10 00:00:00,,Paid Ads
12855429,2025-03-30 00:00:00,crypto,Organic
13500468,2025-10-22 00:00:00,crypto,Referral
12959827,2025-04-23 00:00:00,crypto,Organic
13049534,2025-05-15 00:00:00,,Organic
13635690,2025-12-16 00:00:00,,Organic
13597463,2025-11-27 00:00:00,,Organic
12866807,2025-04-03 00:00:00,,Organic
12822710,2025-03-16 00:00:00,,Organic
13150518,2025-06-10 00:00:00,crypto,Paid Ads
13442954,2025-10-08 00:00:00,,Organic
13351505,2025-08-27 00:00:00,crypto,Paid Ads
13501218,2025-10-22 00:00:00,,Organic
12965119,2025-04-23 00:00:00,,Paid Ads
12929255,2025-04-16 00:00:00,crypto,Paid Ads
13505385,2025-10-23 00:00:00,,Organic
13180289,2025-06-20 00:00:00,,Paid Ads
12881123,2025-04-06 00:00:00,,Paid Ads
12983643,2025-04-27 00:00:00,,Paid Ads
13600703,2025-11-28 00:00:00,,Organic
12926225,2025-04-15 00:00:00,,Organic
13124565,2025-06-04 00:00:00,,Organic
13624859,2025-12-10 00:00:00,gold,Paid Ads
13402726,2025-09-25 00:00:00,,Organic
12644298,2025-01-02 00:00:00,,Organic
13665951,2025-12-29 00:00:00,,Paid Ads
12891532,2025-04-08 00:00:00,,Paid Ads
12677832,2025-01-19 00:00:00,,Paid Ads
13414619,2025-09-30 00:00:00,,Paid Ads
13121321,2025-06-03 00:00:00,,Organic
12943445,2025-04-19 00:00:00,crypto,Paid Ads
12663476,2025-01-12 00:00:00,,Referral
12672317,2025-01-16 00:00:00,crypto,Organic
12686543,2025-01-23 00:00:00,crypto,Paid Ads
13525042,2025-10-30 00:00:00,crypto,Organic
13624599,2025-12-10 00:00:00,,Paid Ads
13078172,2025-05-23 00:00:00,,Organic
12876543,2025-04-05 00:00:00,crypto,Paid Ads
12873839,2025-04-04 00:00:00,,Organic
13304990,2025-08-02 00:00:00,,Paid Ads
12945932,2025-04-20 00:00:00,crypto,Referral
13196955,2025-06-27 00:00:00,,Paid Ads
12997390,2025-05-01 00:00:00,,Paid Ads
13051957,2025-05-15 00:00:00,,Paid Ads
13024075,2025-05-09 00:00:00,,Referral
12989028,2025-04-29 00:00:00,,Paid Ads
12939720,2025-04-18 00:00:00,,Paid Ads
13577667,2025-11-18 00:00:00,crypto,Organic
13112239,2025-05-31 00:00:00,,Organic
12789552,2025-03-02 00:00:00,,Paid Ads
12728692,2025-02-08 00:00:00,crypto,Organic
12651066,2025-01-05 00:00:00,,Paid Ads
13648453,2025-12-22 00:00:00,,Paid Ads
12875476,2025-04-05 00:00:00,crypto,Organic
13599620,2025-11-28 00:00:00,,Paid Ads
12994930,2025-05-01 00:00:00,crypto,Organic
13359393,2025-09-01 00:00:00,,Paid Ads
12996679,2025-05-01 00:00:00,,Organic
13548458,2025-11-07 00:00:00,,Organic
12875579,2025-04-05 00:00:00,,Paid Ads
13125025,2025-06-04 00:00:00,,Paid Ads
13622209,2025-12-09 00:00:00,crypto,Paid Ads
12862704,2025-04-02 00:00:00,crypto,Organic
12714348,2025-02-03 00:00:00,,Paid Ads
13201881,2025-06-28 00:00:00,,Referral
13486220,2025-10-18 00:00:00,,Organic
12752035,2025-02-17 00:00:00,,Paid Ads
13652924,2025-12-24 00:00:00,,Organic
13077864,2025-05-23 00:00:00,,Organic
12666208,2025-01-14 00:00:00,gold,Organic
13555318,2025-11-09 00:00:00,,Paid Ads
12730235,2025-02-08 00:00:00,,Organic
12680782,2025-01-20 00:00:00,,Paid Ads
13270549,2025-07-21 00:00:00,,Paid Ads
13328554,2025-08-14 00:00:00,,Paid Ads
13642454,2025-12-19 00:00:00,,Organic
13338320,2025-08-20 00:00:00,crypto,Paid Ads
13014201,2025-05-06 00:00:00,,Paid Ads
13194620,2025-06-26 00:00:00,,Organic
13428435,2025-10-04 00:00:00,,Organic
13215906,2025-07-04 00:00:00,crypto,Paid Ads
12876698,2025-04-05 00:00:00,,Organic
12742125,2025-02-13 00:00:00,,Organic
13038412,2025-05-12 00:00:00,,Paid Ads
12767673,2025-02-22 00:00:00,,Organic
12676735,2025-01-19 00:00:00,crypto,Organic
13320674,2025-08-10 00:00:00,gss,Paid Ads
12676302,2025-01-18 00:00:00,,Others
13613235,2025-12-04 00:00:00,,Organic
13411122,2025-09-28 00:00:00,crypto,Referral
12867827,2025-04-03 00:00:00,,Paid Ads
13384108,2025-09-16 00:00:00,,Organic
13398648,2025-09-23 00:00:00,,Paid Ads
12780877,2025-02-26 00:00:00,crypto,Organic
13018999,2025-05-07 00:00:00,,Paid Ads
13526762,2025-10-30 00:00:00,,Paid Ads
12649196,2025-01-04 00:00:00,crypto,Organic
12715014,2025-02-03 00:00:00,crypto,Organic
12884445,2025-04-07 00:00:00,,Paid Ads
12792164,2025-03-03 00:00:00,,Organic
13210590,2025-07-02 00:00:00,,Organic
12955760,2025-04-22 00:00:00,,B2B
13600487,2025-11-28 00:00:00,,Organic
13534705,2025-11-02 00:00:00,,Organic
13028824,2025-05-10 00:00:00,,Paid Ads
13165593,2025-06-15 00:00:00,,Referral
13600605,2025-11-28 00:00:00,,Paid Ads
13658913,2025-12-27 00:00:00,gss,Organic
12677005,2025-01-19 00:00:00,,Organic
12999547,2025-05-02 00:00:00,,Organic
12985656,2025-04-28 00:00:00,,Paid Ads
12727502,2025-02-07 00:00:00,,Organic
12741702,2025-02-13 00:00:00,,Paid Ads
13616625,2025-12-06 00:00:00,,Organic
13103360,2025-05-29 00:00:00,crypto,Paid Ads
13328700,2025-08-14 00:00:00,,Referral
13552777,2025-11-08 00:00:00,,Organic
12987591,2025-04-29 00:00:00,,Organic
13479472,2025-10-17 00:00:00,,Organic
12878783,2025-04-05 00:00:00,crypto,Referral
12696345,2025-01-28 00:00:00,,Paid Ads
13285407,2025-07-26 00:00:00,,Organic
13438399,2025-10-07 00:00:00,,Paid Ads
13631270,2025-12-14 00:00:00,,Organic
13035233,2025-05-11 00:00:00,crypto,Organic
13482200,2025-10-17 00:00:00,crypto,Referral
13600040,2025-11-28 00:00:00,,Organic
12690783,2025-01-25 00:00:00,gss,Organic
13503911,2025-10-23 00:00:00,,Organic
13152972,2025-06-11 00:00:00,,Organic
12651121,2025-01-05 00:00:00,crypto,Referral
13293842,2025-07-29 00:00:00,,Paid Ads
13314613,2025-08-07 00:00:00,crypto,Paid Ads
13194388,2025-06-26 00:00:00,,Paid Ads
13148731,2025-06-10 00:00:00,crypto,Paid Ads
13206177,2025-06-30 00:00:00,,Investment Club
13022327,2025-05-08 00:00:00,,Organic
12668735,2025-01-15 00:00:00,,Organic
13056024,2025-05-16 00:00:00,,Social Media
12978853,2025-04-26 00:00:00,crypto,Organic
12831238,2025-03-20 00:00:00,,Organic
13043130,2025-05-13 00:00:00,,Organic
13254330,2025-07-17 00:00:00,,Organic
13462337,2025-10-13 00:00:00,,Paid Ads
13633515,2025-12-15 00:00:00,,Social Media
13237378,2025-07-12 00:00:00,,Organic
12753705,2025-02-17 00:00:00,,Organic
13251844,2025-07-16 00:00:00,,Paid Ads
13562566,2025-11-12 00:00:00,crypto,Paid Ads
12803082,2025-03-07 00:00:00,,Organic
13230560,2025-07-10 00:00:00,gss,Organic
12677008,2025-01-19 00:00:00,crypto,Paid Ads
13146699,2025-06-09 00:00:00,,Paid Ads
13022634,2025-05-08 00:00:00,crypto,Organic
13503020,2025-10-23 00:00:00,,Referral
13105839,2025-05-30 00:00:00,,Paid Ads
12648756,2025-01-04 00:00:00,,Paid Ads
13422279,2025-10-02 00:00:00,gold,Organic
13471531,2025-10-15 00:00:00,,Organic
13303378,2025-08-01 00:00:00,,Organic
13446221,2025-10-09 00:00:00,,Paid Ads
13192249,2025-06-25 00:00:00,,Paid Ads
13143603,2025-06-09 00:00:00,,Organic
13079753,2025-05-23 00:00:00,,Organic
13161114,2025-06-14 00:00:00,,Referral
12791154,2025-03-02 00:00:00,crypto,Referral
13285148,2025-07-26 00:00:00,gold,Paid Ads
12894678,2025-04-09 00:00:00,gold,Paid Ads
12644453,2025-01-02 00:00:00,,Organic
12711039,2025-02-02 00:00:00,,Paid Ads
13180431,2025-06-20 00:00:00,gold,Referral
12769231,2025-02-22 00:00:00,,Organic
13532535,2025-11-01 00:00:00,,Organic
12679678,2025-01-20 00:00:00,,Paid Ads
12842593,2025-03-25 00:00:00,crypto,Paid Ads
13105319,2025-05-29 00:00:00,,Paid Ads
13476561,2025-10-16 00:00:00,,Paid Ads
13645043,2025-12-21 00:00:00,,Organic
13334750,2025-08-17 00:00:00,,Organic
12844023,2025-03-26 00:00:00,,Organic
13524356,2025-10-30 00:00:00,,Organic
12678750,2025-01-20 00:00:00,,Paid Ads
13050702,2025-05-15 00:00:00,,Paid Ads
12880684,2025-04-06 00:00:00,,Paid Ads
12887233,2025-04-07 00:00:00,,Paid Ads
13107857,2025-05-30 00:00:00,,Organic
12711271,2025-02-02 00:00:00,crypto,Paid Ads
13471881,2025-10-15 00:00:00,gss,Organic
12697525,2025-01-29 00:00:00,,Paid Ads
13158403,2025-06-13 00:00:00,,Organic
12854434,2025-03-30 00:00:00,gold,Referral
12765808,2025-02-22 00:00:00,,Organic
13321978,2025-08-11 00:00:00,,Paid Ads
13156026,2025-06-12 00:00:00,,Paid Ads
13237321,2025-07-12 00:00:00,crypto,Referral
13242610,2025-07-14 00:00:00,crypto,Organic
12814221,2025-03-12 00:00:00,,Organic
12759169,2025-02-20 00:00:00,,Organic
12843579,2025-03-26 00:00:00,,Paid Ads
13630325,2025-12-13 00:00:00,,Paid Ads
13025160,2025-05-09 00:00:00,crypto,Organic
13458676,2025-10-12 00:00:00,,Paid Ads
13512175,2025-10-26 00:00:00,,Referral
13255370,2025-07-17 00:00:00,crypto,Investment Club
13019211,2025-05-07 00:00:00,crypto,Paid Ads
12814187,2025-03-12 00:00:00,,Organic
13064621,2025-05-19 00:00:00,crypto,Referral
12781490,2025-02-26 00:00:00,,Paid Ads
13136446,2025-06-07 00:00:00,,Paid Ads
13037483,2025-05-12 00:00:00,,Paid Ads
13131891,2025-06-06 00:00:00,crypto,Organic
13004068,2025-05-03 00:00:00,crypto,Organic
13084198,2025-05-24 00:00:00,,Paid Ads
13338272,2025-08-20 00:00:00,,Paid Ads
13031657,2025-05-11 00:00:00,,Organic
13473613,2025-10-15 00:00:00,gold,Organic
13332947,2025-08-16 00:00:00,,Paid Ads
13473564,2025-10-15 00:00:00,,Paid Ads
13013526,2025-05-06 00:00:00,,Organic
13667613,2025-12-30 00:00:00,crypto,Organic
12646011,2025-01-03 00:00:00,,Paid Ads
13068588,2025-05-20 00:00:00,,Organic
12678469,2025-01-19 00:00:00,crypto,Referral
13529531,2025-10-31 00:00:00,,Organic
13146789,2025-06-09 00:00:00,,Paid Ads
13353433,2025-08-28 00:00:00,,Organic
13607704,2025-12-02 00:00:00,,Referral
13515895,2025-10-27 00:00:00,,Organic
12899795,2025-04-10 00:00:00,crypto,Referral
13470853,2025-10-15 00:00:00,,Organic
12919476,2025-04-14 00:00:00,,Paid Ads
12672539,2025-01-17 00:00:00,,Paid Ads
12762225,2025-02-21 00:00:00,crypto,Paid Ads
13237992,2025-07-12 00:00:00,,Paid Ads
13067118,2025-05-20 00:00:00,,Organic
13285697,2025-07-26 00:00:00,,Paid Ads
13191050,2025-06-24 00:00:00,,Organic
12735693,2025-02-10 00:00:00,,Organic
13076371,2025-05-22 00:00:00,,Paid Ads
12773347,2025-02-23 00:00:00,,Organic
13033766,2025-05-11 00:00:00,,Paid Ads
12768404,2025-02-22 00:00:00,crypto,Referral
13325482,2025-08-12 00:00:00,,Paid Ads
13316736,2025-08-08 00:00:00,,Organic
12830969,2025-03-20 00:00:00,,Paid Ads
13258920,2025-07-18 00:00:00,crypto,Paid Ads
13057352,2025-05-17 00:00:00,,Paid Ads
12940328,2025-04-18 00:00:00,,Organic
13570439,2025-11-15 00:00:00,,Paid Ads
13029820,2025-05-10 00:00:00,crypto,Paid Ads
13614204,2025-12-05 00:00:00,,Organic
12995970,2025-05-01 00:00:00,,Organic
12712659,2025-02-02 00:00:00,crypto,Organic
13569695,2025-11-15 00:00:00,,Paid Ads
13121631,2025-06-03 00:00:00,,Organic
13490740,2025-10-19 00:00:00,,Referral
13372916,2025-09-10 00:00:00,,Organic
13361289,2025-09-02 00:00:00,,Paid Ads
13112904,2025-06-01 00:00:00,,Paid Ads
12993328,2025-04-30 00:00:00,crypto,Referral
12982526,2025-04-27 00:00:00,,Paid Ads
12673461,2025-01-17 00:00:00,crypto,Organic
13442570,2025-10-08 00:00:00,,Organic
12871611,2025-04-04 00:00:00,,Paid Ads
13064406,2025-05-19 00:00:00,crypto,Paid Ads
13619998,2025-12-08 00:00:00,,Organic
12718340,2025-02-04 00:00:00,,Organic
13640364,2025-12-18 00:00:00,crypto,Paid Ads
13091809,2025-05-26 00:00:00,,Organic
13666514,2025-12-29 00:00:00,,Organic
13440056,2025-10-07 00:00:00,crypto,Organic
12918051,2025-04-13 00:00:00,,Referral
12966504,2025-04-24 00:00:00,,Organic
12680040,2025-01-20 00:00:00,crypto,Referral
12991399,2025-04-30 00:00:00,,Paid Ads
12713447,2025-02-02 00:00:00,,Organic
12948977,2025-04-20 00:00:00,,Paid Ads
13026253,2025-05-09 00:00:00,crypto,Organic
13499696,2025-10-22 00:00:00,,Paid Ads
12739064,2025-02-12 00:00:00,,Organic
13460768,2025-10-12 00:00:00,,Paid Ads
13354702,2025-08-28 00:00:00,crypto,Paid Ads
13559085,2025-11-11 00:00:00,,Paid Ads
13142734,2025-06-08 00:00:00,,Paid Ads
13379692,2025-09-13 00:00:00,,Organic
13154730,2025-06-12 00:00:00,,Organic
13465636,2025-10-13 00:00:00,crypto,Referral
13077573,2025-05-23 00:00:00,crypto,Organic
13085839,2025-05-25 00:00:00,,Organic
12927977,2025-04-16 00:00:00,,Organic
13032879,2025-05-11 00:00:00,,Paid Ads
12823214,2025-03-17 00:00:00,,Organic
13078061,2025-05-23 00:00:00,,Organic
13327485,2025-08-13 00:00:00,,Organic
13182961,2025-06-21 00:00:00,,Organic
13059414,2025-05-17 00:00:00,,Organic
12941996,2025-04-19 00:00:00,,Paid Ads
13590727,2025-11-24 00:00:00,gss,Organic
13401796,2025-09-24 00:00:00,,Organic
13547453,2025-11-06 00:00:00,crypto,Organic
13221184,2025-07-06 00:00:00,,Paid Ads
12950203,2025-04-21 00:00:00,,Organic
13095241,2025-05-27 00:00:00,,Organic
12807427,2025-03-09 00:00:00,,Organic
13106506,2025-05-30 00:00:00,,Organic
12941695,2025-04-19 00:00:00,,Organic
13210005,2025-07-01 00:00:00,gss,Organic
13592718,2025-11-25 00:00:00,crypto,Organic
13312588,2025-08-06 00:00:00,,Paid Ads
12886966,2025-04-07 00:00:00,,Referral
13194646,2025-06-26 00:00:00,crypto,Organic
13183772,2025-06-22 00:00:00,,Organic
13467286,2025-10-14 00:00:00,crypto,Paid Ads
12853884,2025-03-30 00:00:00,,Paid Ads
13273297,2025-07-22 00:00:00,,Organic
13643847,2025-12-20 00:00:00,,Paid Ads
12819501,2025-03-15 00:00:00,,Organic
13392657,2025-09-20 00:00:00,,AEO
13009760,2025-05-05 00:00:00,,Organic
13486255,2025-10-18 00:00:00,,Organic
13179174,2025-06-20 00:00:00,,Paid Ads
13129957,2025-06-05 00:00:00,,Organic
13515419,2025-10-27 00:00:00,,Paid Ads
13454312,2025-10-11 00:00:00,,Paid Ads
13305983,2025-08-03 00:00:00,,Organic
13309489,2025-08-04 00:00:00,,Organic
13296885,2025-07-30 00:00:00,,Paid Ads
12767984,2025-02-22 00:00:00,,Organic
12721256,2025-02-05 00:00:00,,Paid Ads
13423387,2025-10-03 00:00:00,gss,Paid Ads
13499660,2025-10-22 00:00:00,crypto,Paid Ads
13653105,2025-12-24 00:00:00,,Paid Ads
12804741,2025-03-08 00:00:00,,Referral
13408884,2025-09-27 00:00:00,gold,Referral
13348089,2025-08-25 00:00:00,,Organic
13586337,2025-11-22 00:00:00,,Organic
13109615,2025-05-31 00:00:00,,Organic
12867958,2025-04-03 00:00:00,,Paid Ads
13552362,2025-11-08 00:00:00,,Paid Ads
12991559,2025-04-30 00:00:00,,Organic
12976635,2025-04-26 00:00:00,crypto,Paid Ads
13009862,2025-05-05 00:00:00,,Organic
13401005,2025-09-24 00:00:00,,Referral
13414875,2025-09-30 00:00:00,,Organic
12840353,2025-03-24 00:00:00,,Paid Ads
13361501,2025-09-02 00:00:00,crypto,Paid Ads
13375519,2025-09-11 00:00:00,,Organic
13393621,2025-09-21 00:00:00,crypto,Referral
13067497,2025-05-20 00:00:00,crypto,Paid Ads
12788701,2025-03-01 00:00:00,,Organic
12850853,2025-03-29 00:00:00,,Paid Ads
12859137,2025-04-01 00:00:00,crypto,Referral
12836296,2025-03-23 00:00:00,,Paid Ads
12676519,2025-01-19 00:00:00,,Paid Ads
13462278,2025-10-13 00:00:00,,Organic
13654367,2025-12-25 00:00:00,,Organic
13157653,2025-06-13 00:00:00,crypto,Organic
13472507,2025-10-15 00:00:00,crypto,Organic
13384576,2025-09-16 00:00:00,crypto,Organic
12997521,2025-05-01 00:00:00,crypto,Paid Ads
13220786,2025-07-06 00:00:00,,Paid Ads
13014035,2025-05-06 00:00:00,,Referral
13522225,2025-10-29 00:00:00,crypto,Paid Ads
13504428,2025-10-23 00:00:00,,Referral
13629571,2025-12-13 00:00:00,,Organic
13659236,2025-12-27 00:00:00,,Organic
13659135,2025-12-27 00:00:00,,Organic
13187980,2025-06-23 00:00:00,,Organic
12691752,2025-01-26 00:00:00,,Referral
12905338,2025-04-11 00:00:00,,Organic
13642571,2025-12-19 00:00:00,,Social Media
12904109,2025-04-10 00:00:00,,Referral
12748301,2025-02-15 00:00:00,,Paid Ads
13362044,2025-09-02 00:00:00,,Organic
13583281,2025-11-21 00:00:00,,Paid Ads
12928946,2025-04-16 00:00:00,,Paid Ads
12961429,2025-04-23 00:00:00,crypto,Organic
13462095,2025-10-13 00:00:00,,Organic
13197837,2025-06-27 00:00:00,,Paid Ads
13584304,2025-11-21 00:00:00,,Paid Ads
12951383,2025-04-21 00:00:00,,Paid Ads
12964820,2025-04-23 00:00:00,,Organic
12689745,2025-01-25 00:00:00,,Paid Ads
13579489,2025-11-19 00:00:00,,Organic
12841943,2025-03-25 00:00:00,,Organic
12793934,2025-03-04 00:00:00,,Organic
13240700,2025-07-13 00:00:00,,Paid Ads
13622529,2025-12-09 00:00:00,,Organic
13605677,2025-12-01 00:00:00,gold,Organic
12897799,2025-04-09 00:00:00,,Organic
13042915,2025-05-13 00:00:00,,Paid Ads
13412011,2025-09-29 00:00:00,,Paid Ads
13649297,2025-12-23 00:00:00,,Organic
13604195,2025-11-30 00:00:00,,Paid Ads
13503209,2025-10-23 00:00:00,crypto,Organic
13073154,2025-05-22 00:00:00,,Organic
13298668,2025-07-30 00:00:00,crypto,Organic
13050899,2025-05-15 00:00:00,,Investment Club
12759845,2025-02-20 00:00:00,,Organic
12673273,2025-01-17 00:00:00,gss,Referral
13432341,2025-10-05 00:00:00,,Paid Ads
12708863,2025-02-01 00:00:00,crypto,Organic
13417557,2025-10-01 00:00:00,crypto,Organic
13558187,2025-11-10 00:00:00,,Organic
13283983,2025-07-25 00:00:00,,Paid Ads
13527724,2025-10-31 00:00:00,,Organic
12926802,2025-04-15 00:00:00,,Referral
13161095,2025-06-14 00:00:00,,Organic
13298027,2025-07-30 00:00:00,,Paid Ads
12821631,2025-03-16 00:00:00,crypto,Organic
13388159,2025-09-18 00:00:00,,Paid Ads
13437900,2025-10-07 00:00:00,,Paid Ads
13162408,2025-06-14 00:00:00,,Paid Ads
13256697,2025-07-17 00:00:00,,Paid Ads
12792541,2025-03-03 00:00:00,,Paid Ads
13457308,2025-10-12 00:00:00,,Paid Ads
13197740,2025-06-27 00:00:00,gss,Organic
13022235,2025-05-08 00:00:00,,Paid Ads
12884289,2025-04-07 00:00:00,crypto,Referral
12829105,2025-03-19 00:00:00,,Paid Ads
13017391,2025-05-07 00:00:00,crypto,Organic
13013137,2025-05-06 00:00:00,gold,Organic
13539825,2025-11-04 00:00:00,,Paid Ads
13644431,2025-12-20 00:00:00,,Paid Ads
12881090,2025-04-06 00:00:00,,Paid Ads
12990335,2025-04-29 00:00:00,,Paid Ads
13050922,2025-05-15 00:00:00,,Paid Ads
13587300,2025-11-22 00:00:00,,Paid Ads
12824381,2025-03-17 00:00:00,,Paid Ads
12970108,2025-04-24 00:00:00,,Organic
13549593,2025-11-07 00:00:00,,Paid Ads
13599920,2025-11-28 00:00:00,,Paid Ads
13502551,2025-10-23 00:00:00,,Organic
13262929,2025-07-19 00:00:00,,Paid Ads
13118163,2025-06-02 00:00:00,crypto,Organic
13026873,2025-05-10 00:00:00,,Organic
13555373,2025-11-09 00:00:00,,Paid Ads
13283260,2025-07-25 00:00:00,,Organic
12660992,2025-01-11 00:00:00,,Organic
13261963,2025-07-19 00:00:00,gss,Paid Ads
13409337,2025-09-28 00:00:00,,Organic
13243286,2025-07-14 00:00:00,,Organic
12822949,2025-03-17 00:00:00,,Organic
13005519,2025-05-04 00:00:00,,Paid Ads
12840008,2025-03-24 00:00:00,crypto,Referral
13202397,2025-06-29 00:00:00,,Paid Ads
13654094,2025-12-25 00:00:00,crypto,Organic
13150645,2025-06-11 00:00:00,,Paid Ads
13024104,2025-05-09 00:00:00,,Organic
13092896,2025-05-26 00:00:00,crypto,Organic
12889909,2025-04-08 00:00:00,,Organic
12848771,2025-03-28 00:00:00,crypto,Paid Ads
13134895,2025-06-07 00:00:00,,Paid Ads
12985491,2025-04-28 00:00:00,,Organic
12832571,2025-03-21 00:00:00,,Paid Ads
12730290,2025-02-08 00:00:00,gold,Organic
13233969,2025-07-11 00:00:00,,Paid Ads
12761345,2025-02-20 00:00:00,,Paid Ads
13376143,2025-09-12 00:00:00,,Paid Ads
12642272,2025-01-01 00:00:00,crypto,Organic
13656264,2025-12-26 00:00:00,,Organic
13605304,2025-12-01 00:00:00,,Social Media
12954442,2025-04-22 00:00:00,gold,Organic
12736297,2025-02-11 00:00:00,,Organic
13470755,2025-10-15 00:00:00,,Organic
13585194,2025-11-21 00:00:00,crypto,Paid Ads
12949865,2025-04-21 00:00:00,gold,Organic
13459111,2025-10-12 00:00:00,gold,Paid Ads
13562997,2025-11-12 00:00:00,,Paid Ads
12776614,2025-02-24 00:00:00,gss,Paid Ads
13192542,2025-06-25 00:00:00,,Organic
13298015,2025-07-30 00:00:00,,Paid Ads
13451617,2025-10-10 00:00:00,,Paid Ads
13544701,2025-11-05 00:00:00,,Organic
13223348,2025-07-07 00:00:00,,Organic
13187917,2025-06-23 00:00:00,,Direct Content
13475836,2025-10-16 00:00:00,,Organic
12917012,2025-04-13 00:00:00,crypto,Paid Ads
13375626,2025-09-11 00:00:00,,Paid Ads
13334389,2025-08-17 00:00:00,,Organic
12728680,2025-02-08 00:00:00,crypto,Paid Ads
13490888,2025-10-19 00:00:00,,Organic
12683081,2025-01-21 00:00:00,crypto,Paid Ads
13005938,2025-05-04 00:00:00,crypto,Organic
13533353,2025-11-01 00:00:00,,Paid Ads
12975977,2025-04-26 00:00:00,,Organic
13371987,2025-09-09 00:00:00,,Organic
13536800,2025-11-03 00:00:00,,Paid Ads
13074511,2025-05-22 00:00:00,,Organic
13128048,2025-06-05 00:00:00,,Paid Ads
13150601,2025-06-11 00:00:00,,Paid Ads
12899859,2025-04-10 00:00:00,,Paid Ads
12776395,2025-02-24 00:00:00,crypto,Paid Ads
13630252,2025-12-13 00:00:00,,Organic
13140890,2025-06-08 00:00:00,crypto,Organic
13008951,2025-05-05 00:00:00,,Organic
13309401,2025-08-04 00:00:00,crypto,Organic
12706208,2025-02-01 00:00:00,,Others
12683979,2025-01-22 00:00:00,,Paid Ads
12840151,2025-03-24 00:00:00,,Organic
13104007,2025-05-29 00:00:00,,Paid Ads
12936560,2025-04-17 00:00:00,crypto,Paid Ads
13243907,2025-07-14 00:00:00,,Paid Ads
13516497,2025-10-27 00:00:00,,Organic
13245516,2025-07-15 00:00:00,gold,Organic
12734819,2025-02-10 00:00:00,crypto,Referral
12778075,2025-02-25 00:00:00,,Organic
12805876,2025-03-09 00:00:00,,Paid Ads
13198611,2025-06-27 00:00:00,,Paid Ads
13004634,2025-05-03 00:00:00,,Organic
13508245,2025-10-24 00:00:00,,Paid Ads
12791385,2025-03-03 00:00:00,,Referral
12810591,2025-03-11 00:00:00,crypto,Organic
13512631,2025-10-26 00:00:00,crypto,Paid Ads
13031088,2025-05-11 00:00:00,,Organic
12795621,2025-03-04 00:00:00,,Paid Ads
13571462,2025-11-16 00:00:00,,Paid Ads
13547455,2025-11-06 00:00:00,,Organic
13007366,2025-05-04 00:00:00,,Organic
13142963,2025-06-09 00:00:00,,Organic
12901504,2025-04-10 00:00:00,,Organic
13232427,2025-07-11 00:00:00,crypto,Paid Ads
13412165,2025-09-29 00:00:00,,Organic
12983446,2025-04-27 00:00:00,,Organic
13496626,2025-10-21 00:00:00,,Paid Ads
13466058,2025-10-14 00:00:00,,Organic
13079119,2025-05-23 00:00:00,gold,Referral
12688692,2025-01-24 00:00:00,,Organic
13311847,2025-08-05 00:00:00,,Organic
13163382,2025-06-15 00:00:00,,Organic
13667072,2025-12-29 00:00:00,,Organic
13585778,2025-11-22 00:00:00,,Organic
13239517,2025-07-13 00:00:00,,Paid Ads
